6109_038	bin.1	Selenate_reductase_YgfK	NODE_15357_length_2825_cov_4.621179_2	WP_057953729.1	29.2	418	2.52e-43	162
6109_038	bin.1	Succinate_dehydrogenase_SdhA	NODE_236_length_17851_cov_4.898954_2	SdhA_FrdA-Bradyrhizobium	80.9	608	0.0	1014
6109_038	bin.1	Succinate_dehydrogenase_SdhA	NODE_820_length_10578_cov_4.340349_8	SdhA_FrdA-Methylobacterium	78.1	579	0.0	922
6109_038	bin.1	Sulfide_quinone_oxidoreductase_Sqr_sequences	NODE_1068_length_9403_cov_4.740510_9	WP_089822604.1	31.0	145	5.26e-09	51.6
6109_038	bin.1	Sulfide_quinone_oxidoreductase_Sqr_sequences	NODE_15263_length_2833_cov_3.018868_1	WP_089777308.1	27.4	317	1.20e-10	57.0
6109_038	bin.1	Thaumarchaeota_4-hydroxybutyryl-CoA_synthetase_HbsT_sequences	NODE_402_length_14420_cov_4.845848_7	WP_010190675.1	28.9	695	1.38e-92	293
6109_038	bin.2	Arsenite_oxidase_ARO	NODE_974_length_9765_cov_3.454686_4	WP_115395246.1	27.6	116	1.63e-06	43.9
6109_038	bin.2	ATP-citrate_lyase_AclB_sequences	NODE_613_length_12145_cov_3.127693_3	RZD18800.1	28.1	381	5.04e-45	152
6109_038	bin.2	Carbon_monoxide_dehydrogenase_CoxL	NODE_145_length_22190_cov_3.466649_1	CoxL-WP_093227568.1	34.9	713	2.49e-111	351
6109_038	bin.2	Carbon_monoxide_dehydrogenase_CoxL	NODE_619_length_12078_cov_3.476377_10	CoxL-WP_013495907.1	28.2	543	1.89e-32	129
6109_038	bin.2	Copper_containing_nitrite_reductase_NirK_sequences	NODE_447_length_13658_cov_3.414108_6	WP_080888199.1	27.9	172	3.23e-15	71.2
6109_038	bin.2	Cytochrome_aa3_oxidase_CoxA	NODE_1350_length_8437_cov_3.747129_13	WP_114795103.1	76.8	228	1.59e-130	381
6109_038	bin.2	Cytochrome_aa3_oxidase_CoxA	NODE_4085_length_5188_cov_3.528664_6	WP_114794573.1	70.0	540	9.26e-281	773
6109_038	bin.2	Cytochrome_bd_oxidase_CydA	NODE_407_length_14302_cov_4.153673_12	WP_069112851.1	60.9	447	7.37e-180	511
6109_038	bin.2	Cytochrome_bo3_oxidase_CyoA	NODE_4085_length_5188_cov_3.528664_5	WP_062406501.1	30.1	209	2.69e-32	121
6109_038	bin.2	Cytochrome_cbb3_oxidase_CcoN	NODE_1350_length_8437_cov_3.747129_13	WP_059436402.1	31.6	133	3.06e-10	58.2
6109_038	bin.2	Cytochrome_cbb3_oxidase_CcoN	NODE_4085_length_5188_cov_3.528664_6	WP_109904888.1	23.6	275	1.45e-11	65.5
6109_038	bin.2	FeFe_hydrogenase	NODE_4081_length_5190_cov_3.342852_4	WP_015709814.1	45.7	70	8.30e-13	63.2
6109_038	bin.2	Flavocytochrome_c_sulfide_dehydrogenase_FCC_sequences	NODE_407_length_14302_cov_4.153673_11	WP_025283024.1	32.2	171	3.14e-13	63.2
6109_038	bin.2	Flavocytochrome_c_sulfide_dehydrogenase_FCC_sequences	NODE_733_length_11163_cov_3.635937_1	WP_025283024.1	28.2	326	1.46e-23	94.0
6109_038	bin.2	Formate_dehydrogenase_FdhA	NODE_445_length_13661_cov_3.743669_16	WP_161848890.1	36.6	82	2.83e-07	47.0
6109_038	bin.2	F-type_ATP_synthase_AtpA	NODE_386_length_14591_cov_3.882665_3	WP_161967903.1	53.0	296	9.59e-95	296
6109_038	bin.2	Fumarate_reductase_FrdA	NODE_835_length_10493_cov_3.799827_2	SdhA_FrdA-Chlorobaculum	33.3	411	5.38e-53	177
6109_038	bin.2	Fumarate_reductase_FrdA	NODE_1080_length_9362_cov_4.180506_7	SdhA_FrdA-Chlorobaculum	49.8	564	1.96e-184	523
6109_038	bin.2	Fumarate_reductase_FrdA	NODE_2147_length_6902_cov_2.837656_5	SdhA_FrdA-Chlorobaculum	35.0	412	1.34e-57	190
6109_038	bin.2	Malonyl-CoA_reductase_Mcr_sequences	NODE_613_length_12145_cov_3.127693_9	WP_066786971.1	27.9	280	1.35e-18	75.1
6109_038	bin.2	Malonyl-CoA_reductase_Mcr_sequences	NODE_1027_length_9543_cov_3.821995_5	WP_097644447.1	28.8	222	8.41e-13	57.8
6109_038	bin.2	Malonyl-CoA_reductase_Mcr_sequences	NODE_1874_length_7299_cov_3.560094_6	WP_006561105.1	34.5	200	8.99e-20	79.0
6109_038	bin.2	Malonyl-CoA_reductase_Mcr_sequences	NODE_2431_length_6514_cov_3.794314_3	WP_012258473.1	29.4	279	3.20e-18	73.9
6109_038	bin.2	Periplasmic_nitrate_reductase_NapA_sequences	NODE_445_length_13661_cov_3.743669_16	WP_047862732.1	47.5	40	1.40e-06	39.7
6109_038	bin.2	Succinate_dehydrogenase_SdhA	NODE_835_length_10493_cov_3.799827_2	SdhA_FrdA-Rubrobacter	36.1	410	6.51e-66	215
6109_038	bin.2	Succinate_dehydrogenase_SdhA	NODE_1080_length_9362_cov_4.180506_7	SdhA_FrdA-Candidatus	58.4	551	5.27e-218	610
6109_038	bin.2	Succinate_dehydrogenase_SdhA	NODE_2147_length_6902_cov_2.837656_5	SdhA_FrdA-Rubrobacter	36.6	410	1.05e-68	222
6109_038	bin.2	Sulfide_quinone_oxidoreductase_Sqr_sequences	NODE_407_length_14302_cov_4.153673_11	WP_072791356.1	24.7	364	1.01e-20	87.4
6109_038	bin.2	Sulfide_quinone_oxidoreductase_Sqr_sequences	NODE_733_length_11163_cov_3.635937_1	WP_089673527.1	32.5	379	8.68e-62	197
6109_038	bin.3	Carbon_monoxide_dehydrogenase_CoxL	NODE_348_length_15207_cov_22.459352_1	CoxL-BAN90858.1	33.5	436	4.19e-45	162
6109_038	bin.3	Carbon_monoxide_dehydrogenase_CoxL	NODE_6025_length_4352_cov_27.439766_3	CoxL-WP_018562502.1	33.0	397	3.55e-51	181
6109_038	bin.3	Carbon_monoxide_dehydrogenase_CoxL	NODE_6025_length_4352_cov_27.439766_4	CoxL-WP_046845200.1	34.5	310	3.58e-44	158
6109_038	bin.3	Carbon_monoxide_dehydrogenase_CoxL	NODE_6677_length_4143_cov_29.642646_5	CoxL-WP_092449331.1	30.9	372	7.93e-29	114
6109_038	bin.3	Copper_containing_nitrite_reductase_NirK_sequences	NODE_1227_length_8865_cov_23.359467_3	WP_073101649.1	34.8	66	5.70e-06	38.1
6109_038	bin.3	Copper_containing_nitrite_reductase_NirK_sequences	NODE_33676_length_1947_cov_22.081818_3	WP_080888199.1	27.0	141	4.08e-11	55.5
6109_038	bin.3	Cytochrome_aa3_oxidase_CoxA	NODE_360_length_15003_cov_27.306713_17	WP_146919512.1	66.5	636	9.68e-314	864
6109_038	bin.3	Cytochrome_aa3_oxidase_CoxA	NODE_3510_length_5560_cov_28.739741_2	WP_114794573.1	67.5	545	9.15e-274	756
6109_038	bin.3	Cytochrome_aa3_oxidase_CoxA	NODE_13536_length_2996_cov_25.800959_4	WP_114795103.1	72.7	286	2.43e-143	417
6109_038	bin.3	Cytochrome_aa3_oxidase_CoxA	NODE_30502_length_2040_cov_23.374936_4	WP_114795103.1	76.4	174	1.67e-93	283
6109_038	bin.3	Cytochrome_bd_oxidase_CydA	NODE_742_length_11076_cov_15.938176_4	WP_128312387.1	33.4	356	2.56e-50	176
6109_038	bin.3	Cytochrome_bd_oxidase_CydA	NODE_742_length_11076_cov_15.938176_5	WP_037400881.1	68.8	458	5.61e-230	638
6109_038	bin.3	Cytochrome_bo3_oxidase_CyoA	NODE_360_length_15003_cov_27.306713_18	WP_053939242.1	36.3	113	1.16e-19	84.7
6109_038	bin.3	Cytochrome_bo3_oxidase_CyoA	NODE_3510_length_5560_cov_28.739741_3	WP_062406501.1	30.4	214	6.02e-24	98.2
6109_038	bin.3	Cytochrome_bo3_oxidase_CyoA	NODE_13536_length_2996_cov_25.800959_3	WP_013877697.1	30.2	215	5.95e-25	100
6109_038	bin.3	Cytochrome_cbb3_oxidase_CcoN	NODE_312_length_16158_cov_14.419253_1	WP_119071409.1	44.3	442	6.60e-133	391
6109_038	bin.3	Cytochrome_cbb3_oxidase_CcoN	NODE_3510_length_5560_cov_28.739741_2	WP_007291453.1	22.7	269	6.12e-13	69.7
6109_038	bin.3	Cytochrome_cbb3_oxidase_CcoN	NODE_15947_length_2774_cov_18.545421_1	WP_119071409.1	42.7	143	1.27e-38	136
6109_038	bin.3	Dissimilatory_nitrate_reductase_NarG_sequences	NODE_348_length_15207_cov_22.459352_12	WP_006992545.1	30.3	99	8.62e-09	54.3
6109_038	bin.3	FeFe_hydrogenase	NODE_1467_length_8140_cov_19.810244_1	WP_015709814.1	44.8	67	5.14e-12	60.8
6109_038	bin.3	Flavocytochrome_c_sulfide_dehydrogenase_FCC_sequences	NODE_742_length_11076_cov_15.938176_6	WP_096357664.1	28.0	250	5.48e-14	65.5
6109_038	bin.3	Formate_dehydrogenase_FdhA	NODE_348_length_15207_cov_22.459352_11	WP_013217712.1	33.0	179	1.35e-17	79.7
6109_038	bin.3	Formate_dehydrogenase_FdhA	NODE_348_length_15207_cov_22.459352_12	WP_122956822.1	30.8	302	9.21e-27	117
6109_038	bin.3	Formate_dehydrogenase_FdhA	NODE_481_length_13229_cov_22.841469_11	WP_130032134.1	26.3	266	3.74e-07	52.4
6109_038	bin.3	Formate_dehydrogenase_FdhA	NODE_14014_length_2948_cov_26.746082_1	WP_084691619.1	25.7	771	9.81e-45	171
6109_038	bin.3	Formate_dehydrogenase_FdhA	NODE_18003_length_2620_cov_24.065277_2	WP_081169028.1	26.6	218	5.11e-08	55.5
6109_038	bin.3	F-type_ATP_synthase_AtpA	NODE_1368_length_8401_cov_26.194137_1	WP_161967903.1	51.9	289	3.46e-93	292
6109_038	bin.3	F-type_ATP_synthase_AtpA	NODE_47299_length_1667_cov_30.203774_2	WP_114795593.1	76.8	504	1.83e-284	780
6109_038	bin.3	Fumarate_reductase_FrdA	NODE_947_length_9861_cov_22.895135_7	SdhA_FrdA-Sulfurospirillum	32.6	411	5.78e-37	134
6109_038	bin.3	Fumarate_reductase_FrdA	NODE_11672_length_3204_cov_31.307004_3	SdhA_FrdA-Chlorobaculum	50.9	564	2.05e-186	528
6109_038	bin.3	Malonyl-CoA_reductase_Mcr_sequences	NODE_90_length_26701_cov_22.034330_9	WP_097651709.1	30.0	213	1.54e-11	53.9
6109_038	bin.3	Malonyl-CoA_reductase_Mcr_sequences	NODE_96_length_26117_cov_23.792934_25	WP_006561105.1	36.5	200	2.54e-25	95.1
6109_038	bin.3	Malonyl-CoA_reductase_Mcr_sequences	NODE_96_length_26117_cov_23.792934_30	WP_006561105.1	28.6	112	9.07e-08	41.2
6109_038	bin.3	Malonyl-CoA_reductase_Mcr_sequences	NODE_1124_length_9187_cov_20.767618_11	WP_012258473.1	29.5	288	4.70e-20	79.3
6109_038	bin.3	Malonyl-CoA_reductase_Mcr_sequences	NODE_1315_length_8561_cov_20.084512_4	WP_066786971.1	28.3	279	1.24e-20	81.3
6109_038	bin.3	Malonyl-CoA_reductase_Mcr_sequences	NODE_2970_length_5996_cov_19.414766_3	WP_012121415.1	26.9	242	6.92e-15	64.3
6109_038	bin.3	Malonyl-CoA_reductase_Mcr_sequences	NODE_20255_length_2477_cov_15.325833_1	WP_097644447.1	28.2	284	2.94e-20	80.1
6109_038	bin.3	NADH-ubiquinone_oxidoreductase_NuoF	NODE_40_length_36444_cov_22.067479_38	WP_149685506.1	32.5	418	5.65e-53	181
6109_038	bin.3	NADH-ubiquinone_oxidoreductase_NuoF	NODE_5242_length_4647_cov_28.069803_7	WP_050724230.1	53.6	291	1.10e-100	300
6109_038	bin.3	NiFe_hydrogenase	NODE_257_length_17260_cov_25.495548_9	WP_028059415.1	79.6	587	0.0	1026
6109_038	bin.3	NiFe_hydrogenase	NODE_5242_length_4647_cov_28.069803_4	WP_011839350.1	36.9	84	3.64e-11	57.4
6109_038	bin.3	NiFe_hydrogenase	NODE_5242_length_4647_cov_28.069803_5	WP_011737331.1	33.1	387	3.27e-66	214
6109_038	bin.3	Nitrite_oxidoreductase_NxrA	NODE_348_length_15207_cov_22.459352_12	WP_048492943.1	33.7	86	1.39e-08	50.4
6109_038	bin.3	Periplasmic_nitrate_reductase_NapA_sequences	NODE_348_length_15207_cov_22.459352_12	WP_013908808.1	33.3	102	1.59e-11	62.0
6109_038	bin.3	Periplasmic_nitrate_reductase_NapA_sequences	NODE_14014_length_2948_cov_26.746082_1	WP_084150269.1	31.0	126	1.08e-09	55.5
6109_038	bin.3	Selenate_reductase_YgfK	NODE_4366_length_5048_cov_21.057131_3	WP_097014445.1	27.6	286	2.24e-11	62.8
6109_038	bin.3	Selenate_reductase_YgfK	NODE_7805_length_3848_cov_30.247680_2	WP_066666203.1	25.1	307	3.22e-15	74.7
6109_038	bin.3	Selenate_reductase_YgfK	NODE_7806_length_3848_cov_19.879077_3	WP_062279540.1	61.4	44	5.40e-06	46.6
6109_038	bin.3	Succinate_dehydrogenase_SdhA	NODE_947_length_9861_cov_22.895135_7	SdhA_FrdA-Rubrobacter	36.1	410	4.44e-65	213
6109_038	bin.3	Succinate_dehydrogenase_SdhA	NODE_11672_length_3204_cov_31.307004_3	SdhA_FrdA-Candidatus	56.9	552	3.61e-213	598
6109_038	bin.3	Sulfide_quinone_oxidoreductase_Sqr_sequences	NODE_742_length_11076_cov_15.938176_6	WP_075777182.1	24.5	364	1.02e-16	75.5
6109_038	bin.4	Arsenite_oxidase_ARO	NODE_394_length_14535_cov_6.630585_5	WP_015717354.1	26.5	801	4.44e-41	158
6109_038	bin.4	Arsenite_oxidase_ARO	NODE_394_length_14535_cov_6.630585_7	WP_018462099.1	23.0	291	2.88e-09	55.8
6109_038	bin.4	Arsenite_oxidase_ARO	NODE_833_length_10500_cov_6.512041_8	WP_115395246.1	29.3	123	1.55e-09	52.8
6109_038	bin.4	Arsenite_oxidase_ARO	NODE_2228_length_6779_cov_8.475679_5	WP_086933409.1	22.0	762	2.15e-12	66.6
6109_038	bin.4	Arsenite_oxidase_ARO	NODE_2926_length_6021_cov_6.729812_6	WP_115395246.1	31.9	69	3.35e-07	46.2
6109_038	bin.4	Arsenite_oxidase_ARO	NODE_5910_length_4389_cov_6.018785_4	WP_017755308.1	21.6	671	5.87e-25	107
6109_038	bin.4	Arsenite_oxidase_ARO	NODE_8179_length_3770_cov_7.821013_1	WP_115395246.1	34.8	135	4.45e-13	62.8
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_125_length_23465_cov_6.850607_1	CoxL-PZR70279.1	49.3	73	6.71e-17	70.1
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_157_length_21703_cov_6.827476_11	CoxL-WP_100668643.1	26.3	777	8.76e-41	156
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_158_length_21671_cov_7.876864_1	CoxL-WP_091622598.1	35.3	563	3.35e-80	263
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_158_length_21671_cov_7.876864_6	CoxL-ACL50613.1	35.7	803	9.72e-131	403
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_321_length_15914_cov_7.105954_4	CoxL-BAN90858.1	35.6	781	2.43e-136	418
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_321_length_15914_cov_7.105954_5	CoxL-ACL50613.1	38.1	782	6.02e-159	477
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_464_length_13472_cov_7.696379_6	CoxL-PYO05232.1	50.0	76	9.05e-17	76.3
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_464_length_13472_cov_7.696379_8	CoxL-BAN90858.1	35.1	784	6.27e-130	402
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_520_length_12849_cov_9.270983_8	CoxL-WP_009990994.1	25.6	778	4.54e-45	169
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_538_length_12707_cov_7.125812_12	CoxL-WP_125807281.1	25.9	317	6.11e-10	58.2
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_594_length_12361_cov_8.178036_3	CoxL-PYO05232.1	41.9	74	2.98e-10	56.2
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_594_length_12361_cov_8.178036_4	CoxL-ACL50613.1	36.9	791	7.94e-141	430
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_675_length_11683_cov_6.471394_2	CoxL-BAN90858.1	39.9	779	1.33e-184	543
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_738_length_11112_cov_7.507204_3	CoxL-WP_113780855.1	35.5	789	1.14e-138	426
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_763_length_10897_cov_7.123660_2	CoxL-WP_037410727.1	25.4	402	1.05e-11	63.9
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_763_length_10897_cov_7.123660_4	CoxL-WP_107017413.1	25.3	435	1.68e-13	69.7
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_785_length_10802_cov_6.202145_1	CoxL-WP_073874432.1	37.0	797	3.11e-155	468
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_798_length_10738_cov_6.658475_9	CoxL-PYO05232.1	41.4	87	2.84e-12	62.4
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_798_length_10738_cov_6.658475_11	CoxL-BAN90858.1	35.3	292	9.12e-44	154
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_800_length_10733_cov_10.598818_3	CoxL-ACL50613.1	35.0	802	4.27e-144	445
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_822_length_10568_cov_7.127157_6	CoxL-ACL50613.1	42.8	782	3.54e-201	586
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_1149_length_9101_cov_5.439605_4	CoxL-OMQ15245.1	60.9	23	4.73e-06	36.6
6109_038	bin.4	Carbon_monoxide_dehydrogenase_CoxL	NODE_1297_length_8613_cov_7.357427_2	CoxL-BAN90858.1	42.6	784	1.98e-197	576
